01A2BE	06	281	゛　　　　　　　　びおりりりヘいマえモくマえけこヲてさしヲてすンてつてヲてせンらそンてちンてたヲてサシシシヘいホうスせ　にありかハいのりチゃるれっゃゃゃゃニマねナホひヘらチょイウょゅァゅょトマゥホえツノヘてっろわヘやヘるっミてヌソソタホらクエオクょクゅクミてツミワチケをんケアケアケムてもむハめヘてィカキゥィィヘいミてミュスチコォェコココヘうモワホわセヘホヘミホうソテマえマえマンヲぷりへまゆほへなはうモブホげユぺうひヘぷチマげそチつおぬヘくそこマ<9A>え　ミてマのよミェミ<AE>ホ１マゲくのきヘおおムてらミツヘ<9F>モィツネふやみミすツチとねヘモヘきヒムエムてヤげミ<A9>ミす	<7F>        <C0>d<29><66> pq<64>vrs<64><2A>t<65>syz<64><52>u<65><3B>v<65><4F>x<65><63>w<64>7<43><44><59> <45>part<29>time<29><49><31><2A><2B><30><31><55> <4E><56><1C><4D><55><1B><29><29><49><33><3A><3B><33><32><34><32><33><4C><56><E5><55>d<4A><51><29><49><30><2C><2D><31><31><30><31><30><57>s<4F><47><47><48><55><27><40><3C><3D><40><33><40><32><40><57><27><4A><57><FB><49><41><2E><2F><41><39><55>a<58>slevel<49><35><3E><3F><36><35><35><36><35><57><4F><4E><57><81><49><42><38><37><42><42><42><37><42><57><63><58><40><46><47><59> <4B><59>d<56><65><66> status<5C><D5><45><5E><DB>rest<49><56><B3> <55>edays<55><BF>totl<49><57><C7><55>yleft<59><AE><46><58><C7>senzu<5A><C2><43><58><9F>fatigue<29><4A><50> up<49><57><E0><49><58><8C><52><58><EA><49><5C><B3><5B><A9><46><57><B3><1C><24><20><57>m<49><48>tx<54><5A><54>g<52><58><3B><58>s<5B><B3><57><A9><57>m	47
01A8CF	06	1	゛	<FF>	FF
01A8D3	06	16	かべ<9E>たゴジン<A1><8A>い　　　　　　	<FF><FF><FF><FF><FF><FF>c <86>b      	FB
01A8D3	06	47	かべ<9E>たゴジン<A1><8A>い　　　　　　<FB><E4>そき<EC>ノい　　<A0>いあくみかし　ァうねことッテつそれうとェソ	<FF><FF><FF><FF><FF><FF>c <86>b               <A0>bahlong ago  <66>get <64> n	43
01A8EA	06	806	　　<A0>いあくみかし　ァうねことッテつそれうとェソシサシナあよろるッぬナいわかなえてくるりというッラクヤシロタコわさナしてッたミにヘたそをネくうのッフいモうけをねすえッすメてねィめあつむりナッョヨゆうさるそうにならッつほよないーノめよョニゥャョエいちホォなョワッチぬをいハゃうィ。ョわッそねあいフ　かむせをにョユめとヘッしっニョふわつをフゥ５ひたョ<83>ァィァ<8D>ねィ<8C>りッさよにェむかさぬたゥめてをかョリムホうョおョオハっをやうしィへノョれョヤァべつニね２みョをヲスィサョジほおョめたおしョ<FC>をナョ５ェゅのたすァ<8C>ネ　ちきっョヘゥゅキハをッレヨタアたちねョーうヌきにョ<A6>ゥエョらハむとすョユおおくョ<AE>ねョ<FE>ョょニせいとなんたッァ<8C>ョわにゆりはんョ<AB>のをョゅョ<8D>おいかえすことのヘきたョれねゥキョゲをヘしほョをョ<81>ッィュねラクヤシァプョろョ<FF>しョカナゆまナえりすメョ<A6>ョ<F6>るていョフそこヘ　ゥ<8B>ねョづろわッきいァとァケケシ２ゲョ<82>イカスァァ<83>いうへョ８ッにョ９ョレありョ５ァ<99>ョそにのメつーワァ<AB>をノいョだョはョチルコエァ<AB>のなしォオーもョのあつむて３<99>ッわめひんかつさせゆうァレッョ゛あをわョ<A9>ッョ<8E>ョ９さほねハゃョェめてつョ<88>ッうほくのこムかにまえたョ８ッけョ<F9>くめァヲねのもとちらョパいちホのノせつしかけたョ<86>かまァイおつきオォアタンンョわきてをかよッみかしェ<8B>ョさィ゛ふョァホうョュゥろうちョそせを２ばしらァパひぬわつかえマチかヌつョルェウにたホらつけィ<FC>めろかんョ<A5>そしてァケケシとネのを　ィ<8D>ッツにァソョマなろるたー<F1>めとむォカふとたミファゥョ９んワョ<E9>ィ<84>ねしとうヘはをしョアハョししゃうわおョほレヨタアめッろくョっウケタユイシリタテトョ<AC>きかョゆ　ョ<93>きヒついョげよフわョシもョ・ョこョ<EB>いひくネ　クゅリコねょセゅとョチョたョ<99>ョ<EC>のョかときョネひねちョえへをョ<94>ッィトナェ<86>ョもー<9A>あつむョシりッゥ<F0>も	  <A0>bahlong ago  <66>get <64> n shenron<6A>prants a wish <66>ball hunting<66>goku roamed<66>adventure<6A>ut <6B><25><6B><2A>s<66>near misuse<66>a dull<6D><49>c<6A><35><66><6C><65>n<66>once <6C><68>ed<6A><54>ne for <62> yr<66>meanwhile<6A><67>shi <6D>3trained <66><6B><89>s<6D><69><6A><C0>in<66>more<6D><1E>i<6B><D3>n<6A><98>t the meet<66>h<6A><1B>ook <63>n<6A><3B><66><6A><1D><6A><9E>xt<6A>surnam<6A><BF><66>be<6A><2F>piccolo <6B><21> won i<6C><D1><66>t<6A><AE> saiyans  <66>vegeta attack<6A><B9><6E><36><6C>5so many<66>we<6A><8F>lost<6C><B8><6A><D7>ught b<6A><30><6D><5D>drove<6B><A0>m0<3E>is gon<66>earths<6A><20>a<6B>m<6C><E2><6B><8B>t wrk<66>no way<6A><65><6E><8E> talk<66>krilin hrd2<4C><66>from <6B><DE>k <6B><D1><6A><C9>i<6A><C6><66><6D>qhas<6A><DD>s own<66><6A>c <6C><67><66>told<6D><94><6A><D0>lect<6D><3F>s <6E><87>to revi<6A><B9><6F><A6>ones <63><66>he<6B><90>d<66>king kai helpd<6A>xit seemd fine<66>but bulma erred<66>n<6A><EC>ly ruind<66>mr popo of<6A><41>mi<66>fou<6A>u<6B>js <6B><97>ship<6A><C9>flew<6E><D6><63> e<6A><84><66>still<6B><B6>re<66>in <62> month <6A>.<66>can<6A><B1>ach<6D><C8><66>kn<6B><F0><6D><82>kril<6A><2E>a<6A>.gohn<66>se<6A><52>lost dragon <66>off<6A><F2><6E><6C><66><66>mean<66>while vegeta <66>was bad<6A><C3>hur<6A><6F><6A><2D>frieza no <64><65><66>returnd<6B><45>heal<6A><30><6B><D4>s<66>well<6A>q met cui<6A><38>alkd<66><6A><C3><6A><81>rd of fear<66><6E><4C>is on<66><6D><F4><6A>8ting <6B><2C><6A>…lls<6B><48>r<6A><9A><6F><AA><66>1 <67><1D><2D><69><94><66><6B><4B><4C><6D><86><69><23><6F><9A>ar<21><69><43><28><66><6C><F0><23>	0D
01AD3E	06	62	ぬひ<81>ぬ<F6>ぬおねフむ<95>ねとまちそめせぬむはたエあプ゛７ほビ<F3>えジ<92><9D>ケサ<E3><88>あケ　　　　　　<AB><E4>わスガルせ　　ュくいくみそフ	w<1B><81>w<F6>wex<53><21><95>xt<1F>qo<22>nw<21>zp<3B>a<FF><FF><FF><FF><FF><FF><FF><FF><FF><1F>    a<40>            l  <68>exp  <53>	25
01AD64	06	77	あケ　　　　　　<AB><E4>わスガルせ　　ュくいくみそフゆェゅよるアとァテょフすみちうふめきホきいねいミきこいケいヤさかミえけうカムきセうオめミきいサムっらっィツ	a<40>            l  <68>exp  <53>char lvl<56>jbat pw <53>life <56>zmax <5B>kki<56><2B>atk<58><20>def<58><28>move<57><42>md	57
01AD99	06	204	ヤさかミえけうカムきセうオめミきいサムっらっィツミきナィれのゆゥよとメムやんょソアほキモすミょモこナアろォモこムおとあせいコあエへヤ<8A>たはこフイてつへちミ<8F>ぬとうフマ<9B>エマまちぬえホもかとさめうにつサフホィホすチゃアタとかシみフせおいちミしエしきついミ<96>のホたにとりニアツム<9C>まえひスへおクヤ<A0>マ<94>ムバヤ<A1>ムしム<A0>トアをりホナマニておむせウハフノせそなホえホいエヒ　ネ　ヌもィわホ<86>ムぬが　ききくくくくアアタ	<5B>kki<56><2B>atk<58><20>def<58><28>move<57><42>md<58><37>punch <57><56><57><3D>energy<59>n<58><32><5B>jteam <59><7C>up with <5D><8A><56><80><57>.<4D> and ur out<5B><25><57><A5><57><87>cost<57><AC>se dmg<58><6B>high cuts<57>q<59><96>n dodge<57><9C><56><31>unt <5B><A0>power<5D><A1><56><F2><5B><A0>bonus<53>u won it<4E><51><53><50><56><6C><56>d<53> <52> <4F> p<56><5E>up<4E>  <51><53><3B><52> <4F> <4E><23><34><2C><55><86><58>w<B0> gghhhh<38><38><47>	47
01AF6D	06	35	ダ…ダメージを<FD>ほとんどうけていない…<FE>じゅんびうんどうはここまでだ！	damage <FD>barely a ht<FE>warm up ends nw	FE
01AF95	06	11	そろそろはじめようぜ！	lets start 	FE
01AFAF	06	23	おもったよりやるじゃないの<FD>ベジータちゃん！！	better than i<FD>vegeta!! 	FE
01AFCC	06	39	だいじょうぶだったか？<FE>もうおわりって<FD>わけじゃないんだろ？<FE>ば…ばけものめ…	are u ok?  <FE>is it o<FD>not yet?  <FE>monster.	FB
01AFF4	06	34	ちくしょう…このおれが<FD>まるであかんぼうあつかいだ…<FE>もっとビシッ！	damn it. i <FD>am like a baby<FE>harder!	FD
01B017	06	11	としたわざはないのか？	no real mv?	FB
01B023	06	74	ないんならそろそろ<FD>ころしちゃうけどいいか？<FE>おめえたち<FD>フリーザってわるいヤロウの<FD>なかまだろ<FE>へっへへへ<FD>ちっとはおもしろくしてくれよ<FE>おーい！	if none i<FD>may kill u  <FE>u all<FD>frieza is bad<FD>pals?<FE>heheh<FD>make it fun   <FE>hey!	FD
01B06E	06	21	このゴミムシの<FD>せんとうりょくはいくつだ！	the bug<FD>whats ur pwr!	FE
01B084	06	60	たったの５０００ぐらいだーっ<FE>なんだ…<FD>ただのハッタリやろうかよ<FE>おめえたちは<FD>オラにはかてねえ<FD>たたかわなくてもわかる	only abt 5000!<FE>what<FD>just a bluff<FE>u guys<FD>cant win<FD>i know it  	FE
01B0C5	06	8	ぷわーっはっは！	pwahaha!	FE
01B0CE	06	24	このゴミムシが<FD>とんでもねえホラをふきやがって！	the bug<FD>what a wild lie!	FE
01B0E7	06	25	いっしゅんでえいきゅうに<FD>おとなしくさせてやるぜ！	in a instant<FD>ill quiet u!	FE
01B101	06	155	サイヤじんのせんとうレベルを<FD>あきらかに…こえている…<FB>ま…まさか<FD>そんなことはありえない…<FB>あんなヤロウが…<FD>でんせつの<FD>スーパーサイヤじんになど<FD>な…なれるわけはない…！！<FE>こ…これいじょう<FD>おおボケヤローに<FD>つきあってられねえ<FE>いまのうちなら<FD>いたいめにあわないですむ<FD>あきらめてじぶんたちのほしにかえれ	saiyan level  <FD>clearly past<FB>n.no!<FD>cant be so  <FB>that guy<FD>the l<FD>super saiyan<FD>no way he can<FE>no more <FD>big fool<FD>this 4 me<FE>if i nw<FD>u avoid pain<FD>give up n go home	FE
01B1A2	06	7	まだやるのか…	still? 	FE
01B1AE	06	9	かくごはいいか！？	u ready!?	FE
01B1B8	06	19	リクーム…<FD>マッハ…<FD>アターック！！！	recom<FD>mach<FD>attack!!	FE
01B1CF	06	49	なんだってんだ…<FD>あのごくうのじしんは…<FE>バータッ！<FE>おうっ！<FD>いくぞっ！！<FE>やっぱかえらねえか…	what is <FD>gokus faith<FE>burtr<FE>yeah<FD>lets g<FE>not leavin	FE
01B207	06	144	いったいなにもんだ…<FE>ちきゅうそだちのサイヤじん…<FD>らしいぜ<FE>ふざけんな！<FD>サイヤじんにそこまでのスピードが<FD>だせるもんかっ！！<FE>しるかよ…<FD>すげえしゅぎょうを<FD>したんだからだろ<FE>このやろー<FE>しかしせんとうりょくは<FD>オレのほうがはるかに<FD>まさっているはずだ！<FB>せいぜいにげまわってやがれ！	who is he <FE>earth saiyan  <FD>they<FE>no way<FD>saiyan that fast<FD>as if u  <FE>dunno<FD>gr8 train<FD>u did it<FE>u jrk<FE>but power  <FD>im far up <FD>is above  <FB>just run away!	FE
01B2A0	06	117	アッタマにきたぜ…！<FD>あんなへみたいなヤロウに<FD>こけにされてたまるか…！！<FE>まだわかんねえのかっ！<FD>もうムダなたたかいはよせ！<FE>こんなやつ<FD>どうってことねえぜっ！<FE>オレたちが<FD>てんかのギニューとくせんたい<FD>だってことをわからせてや�
